SMILES,alcoholic,aldehydic,alliaceous,almond,amber,animal,anisic,apple,apricot,aromatic,balsamic,banana,beefy,bergamot,berry,bitter,black currant,brandy,burnt,buttery,cabbage,camphoreous,caramellic,cedar,celery,chamomile,cheesy,cherry,chocolate,cinnamon,citrus,clean,clove,cocoa,coconut,coffee,cognac,cooked,cooling,cortex,coumarinic,creamy,cucumber,dairy,dry,earthy,ethereal,fatty,fermented,fishy,floral,fresh,fruit skin,fruity,garlic,gassy,geranium,grape,grapefruit,grassy,green,hawthorn,hay,hazelnut,herbal,honey,hyacinth,jasmin,juicy,ketonic,lactonic,lavender,leafy,leathery,lemon,lily,malty,meaty,medicinal,melon,metallic,milky,mint,muguet,mushroom,musk,musty,natural,nutty,odorless,oily,onion,orange,orangeflower,orris,ozone,peach,pear,phenolic,pine,pineapple,plum,popcorn,potato,powdery,pungent,radish,raspberry,ripe,roasted,rose,rummy,sandalwood,savory,sharp,smoky,soapy,solvent,sour,spicy,strawberry,sulfurous,sweaty,sweet,tea,terpenic,tobacco,tomato,tropical,vanilla,vegetable,vetiver,violet,warm,waxy,weedy,winey,woody
C(CCCN)CCN,0.024088059,0.0023539662,0.037458126,0.030126449,0.0046127546,0.5407923,0.006866639,0.001269625,0.000617569,0.043080255,0.003898885,0.0005990843,0.110758856,0.0019478543,0.0070064156,0.035696108,0.0052153016,0.004805546,0.08915277,0.016180784,0.12495375,0.017589469,0.013365695,0.001454826,0.0058426387,0.0019688134,0.65054554,0.007010158,0.0011416717,0.0045952457,0.0030904633,0.0042753518,0.009177866,0.004271229,0.032489825,0.013492486,0.031522498,0.27800763,0.123152696,0.0063292906,0.008886406,0.004837442,0.011416181,0.024070352,0.044375204,0.015585982,0.011792642,0.009268722,0.018441586,0.92985463,0.0013470908,0.004534444,0.02033524,0.005997046,0.02233495,0.029991416,0.0062530586,0.015561571,0.006356414,0.06418973,0.00015279805,0.016847497,0.008478963,0.026903465,3.912681e-05,0.00459011,0.0052234647,0.002131146,0.04874308,0.0070643574,0.0007094435,0.0020327023,0.0083837705,0.05363863,0.010008382,0.017234327,0.04365829,0.34545398,0.09183416,0.0012890686,0.026910013,0.056924615,0.0048222626,0.010237518,0.009133237,0.008485347,0.05513536,0.0025602495,0.04531138,0.12015083,0.02336132,0.0040454273,0.0021959299,0.005246272,0.027457567,0.0040915366,0.0002712565,0.00014073646,0.09339538,0.0076607913,0.0012626041,0.0029336154,0.16084237,0.079547964,0.0022801852,0.17285131,0.039825853,0.004873565,0.4138095,0.057093225,0.00071527535,0.010889301,0.017451404,0.25246808,0.069930844,0.26314434,0.0016399168,0.048087418,0.06335461,0.024031088,0.010325267,0.03636567,0.10662617,0.0013895737,0.0071832277,0.005847615,0.08339976,0.03686862,0.0084291,0.022937955,0.0057731858,0.004461375,0.0016153067,0.038520735,0.019823184,0.002127625,0.0004062434,0.0006083055
CC1=CC[C@@H](CC1=O)C(=C)C,0.0033933015,0.07348597,0.029326122,0.14546262,0.015259394,0.06525772,0.25442922,0.017418835,0.024811715,0.27011105,0.009573029,0.023475526,0.060585078,0.035074502,0.018847339,0.104817234,0.03662911,0.011422764,0.019520955,0.15706757,0.04015728,0.4173672,0.11576994,0.06880583,0.22665843,0.028788941,0.02361666,0.14124914,0.08067924,0.28797343,0.1919096,0.10082266,0.19168225,0.039476786,0.34978196,0.039735373,0.005923043,0.048749126,0.25188175,0.039548438,0.3717196,0.17016049,0.013320359,0.1515292,0.036118522,0.0066085123,0.0870059,0.269197,0.008940709,0.055009875,0.0013580691,0.10127793,0.0803663,0.2091664,0.01654963,0.078283444,0.09762875,0.021933831,0.045773584,0.08120655,0.35841364,0.08857783,0.37895355,0.037933975,0.94727135,0.02397676,0.009106569,0.031716347,0.020573014,0.14316197,0.1651599,0.060243696,0.1234093,0.092807606,0.33829325,0.014573777,0.05609864,0.008457774,0.17838785,0.019648183,0.10977866,0.0636805,0.8986895,0.0038228494,0.008148506,0.005522546,0.16469885,0.10219021,0.35517463,0.004664629,0.09843955,0.034956895,0.04344623,0.0023189401,0.01776597,0.032320246,0.08642991,0.04497523,0.24881369,0.107082605,0.03464834,0.026031598,0.027585473,0.031735066,0.0449715,0.2672218,0.03213528,0.020139307,0.0071619134,0.11310057,0.006891204,0.03545303,0.027381457,0.07870368,0.15511857,0.0765259,0.04098552,0.15547763,0.114219114,0.9440312,0.013117845,0.02214384,0.08444723,0.8594251,0.13137293,0.56940764,0.39226028,0.023065586,0.025387015,0.06952357,0.081023835,0.007036223,0.020007564,0.4130718,0.021512652,0.14881793,0.016829751,0.31382984
CCCCCC1=CC=CC=N1,0.021991353,0.20556885,0.052697103,0.04871273,0.07188778,0.31209102,0.23896538,0.023406018,0.049938917,0.15721694,0.10855491,0.04677005,0.124538496,0.056144584,0.053634394,0.08154149,0.061924428,0.04843207,0.14823146,0.10787616,0.15137754,0.023397386,0.13427258,0.0492841,0.23457153,0.06049395,0.078909785,0.04182836,0.12155144,0.04724191,0.17183354,0.10155375,0.08750152,0.16159302,0.07293073,0.10348362,0.10666515,0.203136,0.014215608,0.3279447,0.10144532,0.21653055,0.341079,0.1743397,0.1219827,0.5023223,0.04578452,0.79280204,0.13726927,0.25749,0.42985526,0.1313672,0.1077426,0.054790236,0.050591905,0.14971645,0.30873373,0.03534778,0.105995856,0.20757855,0.9318935,0.06598355,0.11754564,0.17884476,0.67013764,0.04424998,0.122661516,0.096256495,0.03655168,0.06280296,0.20022532,0.12769292,0.26266038,0.20328091,0.13659534,0.09588171,0.07864765,0.48323056,0.040165186,0.18569733,0.2946765,0.10132398,0.133554,0.11850653,0.29837105,0.08673566,0.46820182,0.15207022,0.39826837,0.011344117,0.2676408,0.11362155,0.19404314,0.11190822,0.088755555,0.086914845,0.06758142,0.09771664,0.1714386,0.029563207,0.039922096,0.03655907,0.17573929,0.23583151,0.10663777,0.10592599,0.11441336,0.034054816,0.044652484,0.3317731,0.090502635,0.07498186,0.029723678,0.28509122,0.06948723,0.18552727,0.14110449,0.0565763,0.035791043,0.23295906,0.040454313,0.060898773,0.10753422,0.24156608,0.12131331,0.1554359,0.19124457,0.20893191,0.11946491,0.081435144,0.724958,0.236168,0.3387008,0.10785177,0.1697756,0.22430551,0.04110298,0.0620011
COC(=O)CS,0.0028929943,0.007725699,0.5390217,0.033165164,0.00401715,0.034185708,0.014581914,0.07954986,0.026035808,0.07441914,0.002809946,0.017059641,0.092353426,0.02821567,0.10813844,0.042479362,0.13603556,0.074031845,0.30421895,0.117309615,0.450789,0.0043821824,0.19831395,0.014387482,0.011988392,0.011818115,0.19359986,0.027073242,0.061873287,0.0031786782,0.043121126,0.04448484,0.013340817,0.07166978,0.010813761,0.0601603,0.00878125,0.37707788,0.012917767,0.0193354,0.012603082,0.09096765,0.042810228,0.16120417,0.124471225,0.018198475,0.19626176,0.05768673,0.0873916,0.013852088,0.01438953,0.1144457,0.095451005,0.9712299,0.32673317,0.07608463,0.0086822165,0.12866814,0.05559122,0.13778348,0.9591687,0.011421149,0.037138455,0.08061515,0.0004519383,0.041404426,0.043729212,0.010590226,0.108591095,0.010849103,0.027379598,0.020063171,0.14660455,0.01455999,0.010223138,0.030865759,0.061107524,0.19062659,0.023093013,0.19217938,0.10415496,0.16238001,0.005994264,0.012934065,0.028877757,0.02096383,0.043611597,0.03341753,0.093887374,0.0074978243,0.012060356,0.27363366,0.022190398,0.034428224,0.044200353,0.023032831,0.019299572,0.009387448,0.036766488,0.019771846,0.09854152,0.0514273,0.035803568,0.25799453,0.069543175,0.17458135,0.16175377,0.046144247,0.09046258,0.36231524,0.01222687,0.06880168,0.00556503,0.22505721,0.2945074,0.04339929,0.0249873,0.025659485,0.107620545,0.008594322,0.18187895,0.9292707,0.16020104,0.108550556,0.047355685,0.009489841,0.013271896,0.14364357,0.5438812,0.082243204,0.43052393,0.008043898,0.014946882,0.01486703,0.050836045,0.13164513,0.055604037,0.0023232033
C=CC1CC2CC1C=C2,0.0078470595,0.1650498,0.09241532,0.07912405,0.10868404,0.09014392,0.23860872,0.016570963,0.08687784,0.27795866,0.1698016,0.047580115,0.026277967,0.13286561,0.15148228,0.23161373,0.076245375,0.030015778,0.17234415,0.06655538,0.034598976,0.23191473,0.02672736,0.31817344,0.110635124,0.031274687,0.019997707,0.09695759,0.030972691,0.028880008,0.1401386,0.11445685,0.074430816,0.04093944,0.052982744,0.040771008,0.019107621,0.019859308,0.13353102,0.05697485,0.12337933,0.022385659,0.074097484,0.011043752,0.18222536,0.15068501,0.027900238,0.112812676,0.024422443,0.09979679,0.22364326,0.31823108,0.062000867,0.8637053,0.16194277,0.11100726,0.2539862,0.0675246,0.14831053,0.14482974,0.7728202,0.06360203,0.16441126,0.020055031,0.58960325,0.16593738,0.10162525,0.09467958,0.11691891,0.029061707,0.03691639,0.19491358,0.12739357,0.067919664,0.17816924,0.0506291,0.058984578,0.024555925,0.20518942,0.34244192,0.15402435,0.017291326,0.40494096,0.054159828,0.10278814,0.014583634,0.13146463,0.054960735,0.08344334,0.03161789,0.31734604,0.023933686,0.17397824,0.12392481,0.1041038,0.10553535,0.08212369,0.035006844,0.08636365,0.20757678,0.09573009,0.08973239,0.01967273,0.022257056,0.0801866,0.0704355,0.1972788,0.09584785,0.10177124,0.024426261,0.099786974,0.047264207,0.121152796,0.051732343,0.15361875,0.06956339,0.038041536,0.15491948,0.072327405,0.3069075,0.1043897,0.013796649,0.073428564,0.079011336,0.11638466,0.29718512,0.095214434,0.05049691,0.18461919,0.022808257,0.06744645,0.08098799,0.02540397,0.13337107,0.10939652,0.13793635,0.055049237,0.6142792
C=CC(=O)OC1CCCCC1,0.037645664,0.059620965,0.011871934,0.29009092,0.039788373,0.09709501,0.054610744,0.3441878,0.07152936,0.14214534,0.124425605,0.15673088,0.013500238,0.08095695,0.22269394,0.21343528,0.032145523,0.17542338,0.034867965,0.14037497,0.02730841,0.113858625,0.344054,0.07508351,0.087604664,0.1294121,0.030353269,0.30681226,0.08510838,0.044611506,0.061684426,0.13614807,0.08225317,0.049927156,0.22316347,0.0056858854,0.08540019,0.034131646,0.13399896,0.14394082,0.1849101,0.14369625,0.025034795,0.09526905,0.20314325,0.012002441,0.12818569,0.03095959,0.05979752,0.022079473,0.26569763,0.08734156,0.10730185,0.9483457,0.01609579,0.011767792,0.10734283,0.13073641,0.026131496,0.055616133,0.47751972,0.10086143,0.22585191,0.027160386,0.05160812,0.2225824,0.08977188,0.10865635,0.045454178,0.03521934,0.08973713,0.055787724,0.17026374,0.14616239,0.09127188,0.052354116,0.08853024,0.0019461967,0.08826106,0.1065244,0.22123891,0.1072751,0.4680165,0.034014415,0.038169704,0.022604065,0.19456263,0.14313005,0.23049963,0.025160719,0.06578687,0.0057325508,0.021101851,0.008830499,0.05245013,0.046910014,0.1588332,0.069507204,0.07342982,0.082204536,0.29392093,0.2257134,0.016531976,0.008796991,0.047985952,0.043712385,0.047747396,0.18994021,0.16564396,0.0073523726,0.2930668,0.23381785,0.0266545,0.0077144704,0.16200727,0.022550302,0.030268308,0.124389455,0.107550405,0.06171038,0.14539602,0.0008485726,0.13899161,0.65352976,0.1416213,0.05683478,0.13025872,0.027040377,0.15286478,0.100323595,0.06830389,0.022958511,0.035110906,0.12433176,0.038787223,0.15612297,0.27439025,0.3606497
CCC1=CC=CO1,0.3336847,0.0012992672,0.2762991,0.19077632,0.004542995,0.02521171,0.08532558,0.005912456,0.0141678825,0.15413108,0.031538803,0.030070093,0.15321168,0.0037590426,0.0015146652,0.030074773,0.0102150645,0.053445525,0.6664671,0.12677354,0.03168043,0.21387766,0.14101058,0.013149897,0.07480734,0.03167593,0.014588856,0.03488501,0.5166861,0.012849997,0.0019639248,0.044506837,0.071136184,0.46844095,0.02468944,0.71033084,0.25645408,0.04404861,0.03328397,0.011696112,0.037334222,0.063541465,0.0057222107,0.07404662,0.015996698,0.22748777,0.96812797,0.004678935,0.26845783,0.10954597,0.00040517288,0.25839466,0.0033397344,0.00022499313,0.057380866,0.5766879,0.007396272,0.026457826,0.0029288186,0.091541626,0.08564669,0.13756494,0.11868825,0.281452,0.0012035078,0.014963544,0.055285893,0.016085923,0.020392327,0.11714386,0.10829864,0.008996411,0.008520108,0.280107,0.009217592,0.00082156115,0.4108595,0.10061933,0.2878996,0.0008035165,0.06278888,0.11714208,0.067906745,0.004433496,0.006274563,0.0029674256,0.62200916,0.0028869044,0.8152636,0.012530363,0.0020562157,0.16254337,0.016726986,0.007883723,0.0010223346,0.0073572746,0.0014924741,0.015500308,0.274798,0.0038861337,0.031566866,0.015477709,0.045067824,0.15632337,0.02645082,0.45644957,0.11341163,0.002143606,0.0061042155,0.43910685,0.0072308397,0.47683808,0.013563279,0.08640228,0.16436306,0.21819654,0.0021205463,0.62255096,0.16703288,0.31280023,0.010960388,0.053312916,0.04856068,0.6560859,0.20533082,0.041091375,0.1119276,0.0145475585,0.0022074382,0.068864815,0.06449288,0.01691106,0.00097275054,0.104380526,0.0010121174,0.008870873,0.30103838,0.019776551
CC1C(=O)C(=C(O1)C)O,0.016452814,0.0028705948,0.044064812,0.113082275,0.0063764853,0.031258166,0.028329106,0.019204866,0.015451413,0.058075722,0.0047509638,0.030681774,0.17813697,0.039665785,0.28716975,0.08854456,0.044088352,0.19860063,0.76547307,0.34267306,0.14998071,0.03937875,0.9081523,0.019466983,0.030065062,0.030097412,0.07574847,0.10840425,0.18751869,0.0037979868,0.033761803,0.019607022,0.03523773,0.11439401,0.06294876,0.45420915,0.008075437,0.20356618,0.025983604,0.007860896,0.16259594,0.1437734,0.015293251,0.20129372,0.1762479,0.071026586,0.19738097,0.015403125,0.016471395,0.040522594,0.0007150811,0.003941101,0.06734612,0.9428338,0.08605973,0.049517237,0.003213509,0.10358097,0.05158543,0.02042956,0.0069002006,0.02312723,0.113697626,0.15212339,0.00080658233,0.04244696,0.012159891,0.0029387497,0.07252418,0.049849525,0.13971642,0.018345922,0.023430007,0.020306425,0.027349705,0.0066259205,0.15702155,0.2542408,0.046417218,0.084171236,0.06829376,0.22524598,0.026209617,0.0011653062,0.16817243,0.013958617,0.11558804,0.019345384,0.2287713,0.06135491,0.016149638,0.07521682,0.008503452,0.008268251,0.015373727,0.0019604324,0.03278063,0.04185915,0.098609604,0.013741216,0.2567733,0.06466329,0.027222158,0.13153821,0.061909817,0.21242319,0.06928134,0.06966333,0.08861759,0.65921444,0.001957276,0.4009512,0.016784586,0.2139542,0.2721585,0.1465712,0.014345901,0.13645984,0.17510676,0.053308725,0.66548896,0.17639652,0.11244151,0.9655452,0.07551203,0.0052754977,0.03419758,0.059991345,0.11362044,0.15151335,0.16316128,0.013571409,0.0054248045,0.07658426,0.0059216134,0.046594307,0.3194486,0.028727947
CC1CCCC(C1O)C,0.1774804,0.12577103,0.11256701,0.09089772,0.054970574,0.08418071,0.1887234,0.06631081,0.033306044,0.18115942,0.04700188,0.08922505,0.046780486,0.06282856,0.19725487,0.09092981,0.2229236,0.11187415,0.04519203,0.16208977,0.04885267,0.28160232,0.15957357,0.16319041,0.14681862,0.087903984,0.11026706,0.045868497,0.070570305,0.031185841,0.040829558,0.23142436,0.01739378,0.051180847,0.22419995,0.06536485,0.11456061,0.08011427,0.14800122,0.12314818,0.19244938,0.163613,0.05992778,0.09749358,0.1226713,0.23338133,0.17952867,0.036794215,0.3549462,0.14299354,0.37503475,0.28591773,0.030235125,0.28218785,0.08799265,0.24553151,0.17219198,0.108693354,0.22029814,0.13332254,0.08270733,0.19157492,0.17240566,0.04377158,0.32368988,0.08468193,0.25517544,0.062208854,0.07572217,0.12873939,0.17928612,0.10693723,0.10401231,0.2851099,0.0752952,0.069806136,0.21451741,0.067365766,0.11774532,0.11739249,0.1113819,0.08357387,0.4038077,0.15317109,0.27875945,0.072367415,0.21903323,0.37437665,0.047203746,0.119965255,0.3828507,0.084178604,0.01756354,0.0542758,0.058412723,0.14717416,0.04717885,0.030180613,0.15209687,0.08231721,0.03304346,0.058120526,0.117128156,0.045670226,0.03314379,0.11813579,0.10469227,0.13210718,0.06007607,0.028291041,0.061485395,0.20155343,0.05299253,0.09331048,0.14361101,0.026581889,0.040709138,0.25595966,0.04730634,0.037890974,0.03650089,0.07792556,0.13529597,0.002349414,0.15088207,0.1498845,0.15797941,0.10627363,0.09303424,0.02346506,0.16017388,0.13129857,0.05211341,0.16865316,0.0054678014,0.10688329,0.15201299,0.12835647
CCC(C)C(=O)OCC,0.2958863,0.10053518,0.047464415,0.09138377,0.01361144,0.0479739,0.16871196,0.79560596,0.2674681,0.083614215,0.050522927,0.46782753,0.02071367,0.0921362,0.59381574,0.092681,0.10641113,0.116834894,0.059770275,0.46155947,0.100631304,0.059140936,0.08932769,0.0677668,0.2703066,0.18959324,0.290368,0.3299442,0.0852092,0.08031327,0.20732139,0.15275761,0.075515315,0.20242774,0.16694269,0.0474591,0.42184573,0.07539961,0.28816664,0.27846873,0.08777738,0.1596741,0.023760626,0.18090503,0.20268865,0.29269552,0.4930637,0.28118676,0.39426175,0.0294664,0.051831946,0.53480065,0.2957574,0.96593326,0.036568373,0.11051694,0.047028508,0.30137798,0.076577805,0.39264685,0.97291315,0.05338963,0.102972314,0.049892366,0.41228884,0.07772511,0.045301534,0.17712781,0.30972573,0.16534491,0.17545201,0.19912146,0.22057429,0.051114794,0.07571695,0.2015275,0.21101627,0.017753039,0.17567632,0.3566391,0.26258966,0.06490984,0.018145561,0.022659244,0.10831757,0.02602437,0.19940786,0.1402838,0.06256839,0.022665365,0.40424174,0.023520414,0.2431991,0.054815937,0.070113145,0.06856527,0.3943184,0.38872978,0.31865606,0.0561009,0.62940323,0.18323971,0.048598442,0.04000069,0.21536867,0.38536558,0.17855687,0.1720303,0.40063247,0.008966918,0.06841887,0.37632284,0.025917,0.0154714985,0.35361367,0.027985798,0.204322,0.12690681,0.21053477,0.3181974,0.41454983,0.013185705,0.19535507,0.77519965,0.104400344,0.08043758,0.031363506,0.1362739,0.7318718,0.10432415,0.25135088,0.055494316,0.0753944,0.17839299,0.569442,0.32623592,0.5142293,0.014468277
CCC1=NC=C(N=C1C)C,0.07123138,0.008201032,0.026167275,0.6334943,0.15496609,0.1867513,0.11249112,0.06984575,0.0544387,0.13113365,0.13774729,0.048227042,0.2593611,0.04272576,0.033963986,0.16790067,0.036333714,0.03917453,0.7481526,0.07235266,0.06800598,0.21971212,0.32704544,0.07095102,0.062635526,0.053440128,0.049571417,0.11853528,0.734227,0.013651544,0.034384124,0.11447461,0.07279916,0.65564877,0.024097338,0.75792795,0.037575204,0.121296674,0.09085221,0.07939992,0.064677976,0.0679871,0.022337643,0.028676037,0.24533153,0.54266876,0.21219042,0.008947066,0.08617981,0.23257856,0.006226714,0.09134076,0.06995827,0.008653368,0.012272362,0.08461317,0.015155355,0.047912773,0.017904721,0.18160005,0.045820147,0.069312386,0.08125121,0.68101984,0.07612099,0.08939104,0.05132721,0.03076947,0.04152197,0.07053496,0.020166127,0.03433887,0.0447246,0.1377421,0.1027209,0.008955674,0.12837034,0.22838052,0.3273464,0.010458239,0.040108025,0.050885897,0.052176967,0.007688484,0.014731369,0.12377369,0.69166356,0.022664212,0.8766139,0.019575233,0.034838524,0.03628601,0.021805305,0.03643739,0.043968942,0.016973563,0.017007759,0.028723208,0.22594397,0.12207472,0.15285206,0.03334736,0.28877628,0.44972226,0.29793736,0.10190693,0.047588572,0.028492147,0.08487102,0.81920415,0.046371877,0.18368758,0.06464576,0.08241178,0.07288743,0.23027845,0.024688588,0.2592641,0.17499107,0.040049624,0.053120498,0.01978551,0.087068506,0.7715823,0.2407375,0.064844795,0.19775748,0.033506107,0.011119396,0.23669882,0.2235145,0.11206933,0.015160958,0.066052325,0.008200008,0.018215125,0.08837417,0.31569
CCC1=NC=C(N=C1CC)C,0.034782436,0.014332031,0.15630737,0.2806124,0.038721923,0.09606432,0.07491026,0.01587219,0.042763315,0.06868504,0.06747684,0.015365934,0.25769317,0.018749343,0.09144518,0.08149998,0.059204962,0.047793455,0.58609843,0.07397242,0.12866668,0.10557874,0.15308501,0.044343445,0.07086709,0.055459373,0.050120667,0.066520534,0.5454441,0.016141322,0.018994322,0.041215442,0.047667816,0.6625556,0.011067844,0.6093268,0.027256476,0.27973676,0.086229764,0.07402815,0.015360805,0.059018128,0.025255065,0.021181945,0.10931368,0.78788143,0.16170466,0.006992205,0.1653241,0.22579502,0.00047239452,0.07563801,0.07574193,0.030668683,0.023096079,0.11616972,0.011858383,0.055847,0.020423269,0.1782474,0.7661984,0.036230244,0.06534725,0.4540111,0.02628167,0.051891837,0.041542374,0.0316884,0.03724335,0.047667317,0.018778183,0.052106377,0.09874294,0.11577584,0.060145423,0.008210047,0.11286738,0.77282035,0.09816946,0.0047881454,0.089507766,0.022276266,0.07920215,0.0029061616,0.053141065,0.041224107,0.65618944,0.032554824,0.8704067,0.004340807,0.023277083,0.08967464,0.008798108,0.015593072,0.037403405,0.020164713,0.029643608,0.008924246,0.097288206,0.113732,0.10301947,0.019532412,0.09734419,0.58209336,0.10791841,0.034536235,0.09461838,0.02453566,0.09056436,0.81682664,0.011567594,0.0849073,0.044694986,0.1508859,0.049241953,0.0855217,0.014096963,0.17842488,0.05511245,0.015090923,0.05748063,0.08413375,0.054285835,0.24286732,0.20888613,0.07127466,0.07283426,0.105375014,0.039292935,0.047706645,0.6286427,0.103401706,0.020166485,0.04709269,0.008463827,0.036410417,0.08140859,0.15627114
CCCC(=O)CCC,0.4112675,0.1709765,0.105381146,0.07258928,0.020426221,0.055045288,0.046615526,0.4865453,0.17306219,0.14756308,0.014228771,0.20051731,0.039789062,0.030641502,0.34571448,0.07400607,0.086360306,0.14047125,0.07288287,0.35785487,0.084409565,0.091824874,0.056137044,0.0884627,0.14605166,0.13296093,0.43724748,0.1696221,0.040451057,0.028472092,0.03586479,0.1938958,0.0479945,0.28393656,0.1600294,0.035178434,0.47009456,0.07274848,0.30366802,0.13509646,0.049556244,0.125646,0.027856229,0.22203217,0.14580746,0.19243565,0.57280016,0.20608878,0.46503487,0.016677884,0.06756333,0.2632827,0.07984561,0.9521582,0.043150984,0.052381907,0.022116553,0.22658104,0.027825972,0.39657545,0.96154046,0.04285483,0.14126056,0.11679814,0.17579289,0.05355347,0.06282674,0.06198909,0.108154684,0.24051255,0.03384781,0.14046769,0.13036145,0.036103103,0.03810682,0.047667023,0.26288837,0.017847551,0.19449191,0.12598047,0.15540007,0.05878956,0.13490613,0.0237024,0.08041161,0.03013681,0.2655338,0.09824552,0.20264572,0.0098393755,0.1473094,0.022075653,0.12065118,0.014432977,0.09655749,0.07884569,0.16421159,0.1138861,0.10694106,0.04352205,0.37748283,0.11300104,0.036003873,0.036706407,0.20594771,0.70822936,0.18342687,0.15209985,0.2738309,0.017458102,0.16085404,0.30126473,0.022277363,0.036965434,0.2551144,0.07561183,0.22343057,0.22815202,0.24588314,0.11495661,0.1840351,0.025415352,0.14696881,0.745758,0.06610245,0.038157415,0.035480145,0.08230379,0.05031262,0.15465896,0.0953581,0.02233794,0.04342786,0.1794697,0.33205253,0.27813345,0.2705388,0.06914307
CC(C)CCOC(=O)C,0.102465525,0.085964724,0.0310623,0.033787094,0.028635675,0.077876344,0.111346096,0.4382939,0.30774137,0.05037319,0.117577575,0.82600147,0.02056723,0.15930405,0.3450683,0.091289416,0.07894592,0.19040062,0.011182443,0.069087625,0.03735614,0.07691976,0.041770387,0.049731363,0.0559754,0.049295876,0.089670315,0.21709679,0.06678431,0.0318478,0.2822323,0.08906418,0.042911194,0.13784532,0.046216413,0.020128533,0.24441363,0.03879122,0.23452683,0.08189659,0.020285456,0.11982751,0.045320425,0.04592879,0.046901856,0.15754911,0.48649704,0.041571595,0.21740767,0.07943359,0.045626752,0.41979882,0.17930253,0.9938014,0.016865395,0.08314626,0.013455603,0.23264615,0.07359971,0.044192787,0.37741223,0.0620772,0.047699504,0.0320062,0.27147278,0.0958197,0.06960835,0.037673574,0.29649064,0.15733734,0.017672794,0.16215482,0.11509675,0.02496196,0.1327035,0.10374109,0.04739722,0.009869132,0.06045791,0.27546096,0.06722887,0.034035794,0.16809483,0.02722665,0.042430595,0.048444264,0.2079644,0.077771075,0.13245122,0.0075210985,0.2354967,0.016227692,0.22734745,0.04192108,0.06911164,0.044538762,0.1839477,0.5216683,0.057486225,0.10063668,0.29277,0.094187856,0.017230516,0.029331237,0.0539253,0.2011663,0.09157195,0.19243439,0.5230814,0.0037522055,0.06677951,0.33879793,0.036999863,0.015427029,0.1899393,0.019912524,0.11916615,0.38924536,0.16693889,0.030438527,0.24538371,0.006017064,0.118088625,0.8948908,0.0773412,0.029744092,0.02211932,0.1003698,0.39089164,0.023318447,0.12824832,0.020645121,0.03866343,0.14783517,0.20198575,0.1156054,0.24756204,0.06708526
CCCCCCCCC=O,0.014849565,0.75880945,0.025868045,0.041475095,0.120647386,0.105091274,0.032813847,0.09433647,0.099729136,0.04475101,0.037024815,0.086919166,0.106626645,0.122314356,0.058682676,0.10458688,0.04334224,0.077532895,0.008897001,0.018595804,0.052745625,0.010658176,0.016411198,0.024978582,0.046985332,0.053649124,0.056481026,0.024016568,0.05026748,0.034240257,0.92567986,0.4577914,0.026225908,0.04121404,0.08590639,0.010852287,0.1761356,0.12256226,0.01920237,0.16566108,0.043513343,0.19915512,0.36290658,0.056457955,0.27618837,0.17306449,0.07737216,0.67864835,0.037866455,0.063514486,0.84104186,0.60107213,0.55190694,0.556195,0.059368353,0.079880685,0.20910423,0.10635749,0.25243455,0.14787926,0.7701593,0.01325774,0.04453222,0.036024496,0.43776533,0.22372666,0.102960065,0.039132297,0.18319036,0.055937286,0.04825739,0.1271069,0.20034462,0.032117866,0.46344626,0.21456574,0.024701295,0.05924269,0.02517487,0.27432194,0.12968239,0.10520835,0.029718405,0.2010355,0.20530239,0.12014107,0.12454201,0.15893322,0.031388786,0.0080571575,0.19288932,0.063998,0.7483789,0.17983422,0.26158208,0.25994787,0.13630019,0.14437053,0.020930482,0.08250154,0.22979651,0.083131775,0.038588893,0.023917323,0.20492065,0.02021804,0.033953514,0.08172215,0.054422818,0.037657432,0.70574814,0.14569646,0.031321984,0.056554757,0.05804463,0.029915009,0.46107274,0.0254711,0.0695014,0.05049847,0.02692079,0.012910637,0.10029597,0.71776116,0.065795384,0.0470864,0.01671666,0.038830597,0.107790194,0.02065717,0.113516726,0.03389302,0.11627942,0.06786999,0.8534469,0.101905756,0.14981411,0.20422769
